No.,Time,Source,Destination,Protocol,Length,Bytes in flight,TCP Delta,TCP Segment Len,Calculated window size,Info
1666,2.788780,192.168.10.184,192.168.10.196,TCP,1514,204400,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2248438 Ack=1 Win=262144 Len=1460
1667,2.788781,192.168.10.184,192.168.10.196,TCP,1514,205860,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2249898 Ack=1 Win=262144 Len=1460
1668,2.788781,192.168.10.184,192.168.10.196,TCP,1514,207320,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=2251358 Ack=1 Win=262144 Len=1460
1669,2.788782,192.168.10.184,192.168.10.196,TCP,1514,208780,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2252818 Ack=1 Win=262144 Len=1460
1670,2.788782,192.168.10.184,192.168.10.196,TCP,1514,210240,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=2254278 Ack=1 Win=262144 Len=1460
1671,2.788783,192.168.10.184,192.168.10.196,TCP,1514,211700,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2255738 Ack=1 Win=262144 Len=1460
1672,2.789273,192.168.10.196,192.168.10.184,TCP,54,,0.000490000,0,212992,5201  >  52343 [ACK] Seq=1 Ack=2063018 Win=212992 Len=0
1673,2.789422,192.168.10.184,192.168.10.196,TCP,1514,195640,0.000149000,1460,262144,52343  >  5201 [ACK] Seq=2257198 Ack=1 Win=262144 Len=1460
1674,2.789423,192.168.10.184,192.168.10.196,TCP,1514,197100,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2258658 Ack=1 Win=262144 Len=1460
1675,2.789424,192.168.10.184,192.168.10.196,TCP,1514,198560,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2260118 Ack=1 Win=262144 Len=1460
1676,2.789424,192.168.10.184,192.168.10.196,TCP,1514,200020,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=2261578 Ack=1 Win=262144 Len=1460
1677,2.789425,192.168.10.184,192.168.10.196,TCP,1514,201480,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2263038 Ack=1 Win=262144 Len=1460
1678,2.789426,192.168.10.184,192.168.10.196,TCP,1514,202940,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2264498 Ack=1 Win=262144 Len=1460
1679,2.789426,192.168.10.184,192.168.10.196,TCP,1514,204400,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=2265958 Ack=1 Win=262144 Len=1460
1680,2.789427,192.168.10.184,192.168.10.196,TCP,1514,205860,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2267418 Ack=1 Win=262144 Len=1460
1681,2.789428,192.168.10.184,192.168.10.196,TCP,1514,207320,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2268878 Ack=1 Win=262144 Len=1460
1682,2.789428,192.168.10.184,192.168.10.196,TCP,1514,208780,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=2270338 Ack=1 Win=262144 Len=1460
1683,2.789429,192.168.10.184,192.168.10.196,TCP,1514,210240,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2271798 Ack=1 Win=262144 Len=1460
1684,2.789430,192.168.10.184,192.168.10.196,TCP,1514,211700,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2273258 Ack=1 Win=262144 Len=1460
1685,2.789740,192.168.10.196,192.168.10.184,TCP,54,,0.000310000,0,212992,5201  >  52343 [ACK] Seq=1 Ack=2109738 Win=212992 Len=0
1686,2.789932,192.168.10.184,192.168.10.196,TCP,1514,166440,0.000192000,1460,262144,52343  >  5201 [ACK] Seq=2274718 Ack=1 Win=262144 Len=1460
1687,2.789933,192.168.10.184,192.168.10.196,TCP,1514,167900,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2276178 Ack=1 Win=262144 Len=1460
1688,2.789933,192.168.10.184,192.168.10.196,TCP,1514,169360,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=2277638 Ack=1 Win=262144 Len=1460
1689,2.789934,192.168.10.184,192.168.10.196,TCP,1514,170820,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2279098 Ack=1 Win=262144 Len=1460
1690,2.789935,192.168.10.184,192.168.10.196,TCP,1514,172280,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2280558 Ack=1 Win=262144 Len=1460
1691,2.789936,192.168.10.184,192.168.10.196,TCP,1514,173740,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2282018 Ack=1 Win=262144 Len=1460
1692,2.789936,192.168.10.184,192.168.10.196,TCP,1514,175200,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=2283478 Ack=1 Win=262144 Len=1460
1693,2.789937,192.168.10.184,192.168.10.196,TCP,1514,176660,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2284938 Ack=1 Win=262144 Len=1460
1694,2.789938,192.168.10.184,192.168.10.196,TCP,1514,178120,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2286398 Ack=1 Win=262144 Len=1460
1695,2.789938,192.168.10.184,192.168.10.196,TCP,1514,179580,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=2287858 Ack=1 Win=262144 Len=1460
1696,2.789939,192.168.10.184,192.168.10.196,TCP,1514,181040,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2289318 Ack=1 Win=262144 Len=1460
1697,2.789940,192.168.10.184,192.168.10.196,TCP,1514,182500,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2290778 Ack=1 Win=262144 Len=1460
1698,2.789940,192.168.10.184,192.168.10.196,TCP,1514,183960,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=2292238 Ack=1 Win=262144 Len=1460
1699,2.789941,192.168.10.184,192.168.10.196,TCP,1514,185420,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2293698 Ack=1 Win=262144 Len=1460
1700,2.789942,192.168.10.184,192.168.10.196,TCP,1514,186880,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2295158 Ack=1 Win=262144 Len=1460
1701,2.789942,192.168.10.184,192.168.10.196,TCP,1514,188340,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=2296618 Ack=1 Win=262144 Len=1460
1702,2.789943,192.168.10.184,192.168.10.196,TCP,1514,189800,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2298078 Ack=1 Win=262144 Len=1460
1703,2.789944,192.168.10.184,192.168.10.196,TCP,1514,191260,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2299538 Ack=1 Win=262144 Len=1460
1704,2.789944,192.168.10.184,192.168.10.196,TCP,1514,192720,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=2300998 Ack=1 Win=262144 Len=1460
1705,2.789945,192.168.10.184,192.168.10.196,TCP,1514,194180,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2302458 Ack=1 Win=262144 Len=1460
1706,2.789946,192.168.10.184,192.168.10.196,TCP,1514,195640,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2303918 Ack=1 Win=262144 Len=1460
1707,2.789946,192.168.10.184,192.168.10.196,TCP,1514,197100,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=2305378 Ack=1 Win=262144 Len=1460
1708,2.789947,192.168.10.184,192.168.10.196,TCP,1514,198560,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2306838 Ack=1 Win=262144 Len=1460
1709,2.789948,192.168.10.184,192.168.10.196,TCP,1514,200020,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2308298 Ack=1 Win=262144 Len=1460
1710,2.789948,192.168.10.184,192.168.10.196,TCP,1514,201480,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=2309758 Ack=1 Win=262144 Len=1460
1711,2.789949,192.168.10.184,192.168.10.196,TCP,1514,202940,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2311218 Ack=1 Win=262144 Len=1460
1712,2.789950,192.168.10.184,192.168.10.196,TCP,1514,204400,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2312678 Ack=1 Win=262144 Len=1460
1713,2.789950,192.168.10.184,192.168.10.196,TCP,1514,205860,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=2314138 Ack=1 Win=262144 Len=1460
1714,2.789951,192.168.10.184,192.168.10.196,TCP,1514,207320,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2315598 Ack=1 Win=262144 Len=1460
1715,2.789952,192.168.10.184,192.168.10.196,TCP,1514,208780,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2317058 Ack=1 Win=262144 Len=1460
1716,2.789953,192.168.10.184,192.168.10.196,TCP,1514,210240,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2318518 Ack=1 Win=262144 Len=1460
1717,2.789953,192.168.10.184,192.168.10.196,TCP,1514,211700,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=2319978 Ack=1 Win=262144 Len=1460
1718,2.792342,192.168.10.196,192.168.10.184,TCP,54,,0.002389000,0,212992,5201  >  52343 [ACK] Seq=1 Ack=2141858 Win=212992 Len=0
1719,2.792522,192.168.10.184,192.168.10.196,TCP,1514,181040,0.000180000,1460,262144,52343  >  5201 [ACK] Seq=2321438 Ack=1 Win=262144 Len=1460
1720,2.792523,192.168.10.184,192.168.10.196,TCP,1514,182500,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2322898 Ack=1 Win=262144 Len=1460
1721,2.792524,192.168.10.184,192.168.10.196,TCP,1514,183960,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2324358 Ack=1 Win=262144 Len=1460
1722,2.792525,192.168.10.184,192.168.10.196,TCP,1514,185420,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2325818 Ack=1 Win=262144 Len=1460
1723,2.792525,192.168.10.184,192.168.10.196,TCP,1514,186880,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=2327278 Ack=1 Win=262144 Len=1460
1724,2.792526,192.168.10.184,192.168.10.196,TCP,1514,188340,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2328738 Ack=1 Win=262144 Len=1460
1725,2.792527,192.168.10.184,192.168.10.196,TCP,1514,189800,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2330198 Ack=1 Win=262144 Len=1460
1726,2.792528,192.168.10.184,192.168.10.196,TCP,1514,191260,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2331658 Ack=1 Win=262144 Len=1460
1727,2.792528,192.168.10.184,192.168.10.196,TCP,1514,192720,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=2333118 Ack=1 Win=262144 Len=1460
1728,2.792533,192.168.10.184,192.168.10.196,TCP,1514,194180,0.000005000,1460,262144,52343  >  5201 [ACK] Seq=2334578 Ack=1 Win=262144 Len=1460
1729,2.792534,192.168.10.184,192.168.10.196,TCP,1514,195640,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2336038 Ack=1 Win=262144 Len=1460
1730,2.792534,192.168.10.184,192.168.10.196,TCP,1514,197100,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=2337498 Ack=1 Win=262144 Len=1460
1731,2.792535,192.168.10.184,192.168.10.196,TCP,1514,198560,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2338958 Ack=1 Win=262144 Len=1460
1732,2.792536,192.168.10.184,192.168.10.196,TCP,1514,200020,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2340418 Ack=1 Win=262144 Len=1460
1733,2.792537,192.168.10.184,192.168.10.196,TCP,1514,201480,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2341878 Ack=1 Win=262144 Len=1460
1734,2.792537,192.168.10.184,192.168.10.196,TCP,1514,202940,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=2343338 Ack=1 Win=262144 Len=1460
1735,2.792538,192.168.10.184,192.168.10.196,TCP,1514,204400,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2344798 Ack=1 Win=262144 Len=1460
1736,2.792539,192.168.10.184,192.168.10.196,TCP,1514,205860,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2346258 Ack=1 Win=262144 Len=1460
1737,2.792539,192.168.10.184,192.168.10.196,TCP,1514,207320,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=2347718 Ack=1 Win=262144 Len=1460
1738,2.792540,192.168.10.184,192.168.10.196,TCP,1514,208780,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2349178 Ack=1 Win=262144 Len=1460
1739,2.792541,192.168.10.184,192.168.10.196,TCP,1514,210240,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2350638 Ack=1 Win=262144 Len=1460
1740,2.792541,192.168.10.184,192.168.10.196,TCP,1514,211700,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=2352098 Ack=1 Win=262144 Len=1460
1741,2.792677,192.168.10.196,192.168.10.184,TCP,54,,0.000136000,0,212992,5201  >  52343 [ACK] Seq=1 Ack=2156458 Win=212992 Len=0
1742,2.792770,192.168.10.184,192.168.10.196,TCP,1514,198560,0.000093000,1460,262144,52343  >  5201 [ACK] Seq=2353558 Ack=1 Win=262144 Len=1460
1743,2.792770,192.168.10.184,192.168.10.196,TCP,1514,200020,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=2355018 Ack=1 Win=262144 Len=1460
1744,2.792771,192.168.10.184,192.168.10.196,TCP,1514,201480,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2356478 Ack=1 Win=262144 Len=1460
1745,2.792772,192.168.10.184,192.168.10.196,TCP,1514,202940,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2357938 Ack=1 Win=262144 Len=1460
1746,2.792772,192.168.10.184,192.168.10.196,TCP,1514,204400,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=2359398 Ack=1 Win=262144 Len=1460
1747,2.792773,192.168.10.184,192.168.10.196,TCP,1514,205860,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2360858 Ack=1 Win=262144 Len=1460
1748,2.792774,192.168.10.184,192.168.10.196,TCP,1514,207320,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2362318 Ack=1 Win=262144 Len=1460
1749,2.792774,192.168.10.184,192.168.10.196,TCP,1514,208780,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=2363778 Ack=1 Win=262144 Len=1460
1750,2.792775,192.168.10.184,192.168.10.196,TCP,1514,210240,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2365238 Ack=1 Win=262144 Len=1460
1751,2.792775,192.168.10.184,192.168.10.196,TCP,1514,211700,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=2366698 Ack=1 Win=262144 Len=1460
1752,2.794324,192.168.10.196,192.168.10.184,TCP,54,,0.001549000,0,212992,5201  >  52343 [ACK] Seq=1 Ack=2157918 Win=212992 Len=0
1753,2.794404,192.168.10.184,192.168.10.196,TCP,1514,211700,0.000080000,1460,262144,52343  >  5201 [ACK] Seq=2368158 Ack=1 Win=262144 Len=1460
1754,2.799947,192.168.10.196,192.168.10.184,TCP,54,,0.005543000,0,212992,5201  >  52343 [ACK] Seq=1 Ack=2178358 Win=212992 Len=0
1755,2.800072,192.168.10.184,192.168.10.196,TCP,1514,192720,0.000125000,1460,262144,52343  >  5201 [ACK] Seq=2369618 Ack=1 Win=262144 Len=1460
1756,2.800073,192.168.10.184,192.168.10.196,TCP,1514,194180,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2371078 Ack=1 Win=262144 Len=1460
1757,2.800074,192.168.10.184,192.168.10.196,TCP,1514,195640,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2372538 Ack=1 Win=262144 Len=1460
1758,2.800074,192.168.10.184,192.168.10.196,TCP,1514,197100,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=2373998 Ack=1 Win=262144 Len=1460
1759,2.800075,192.168.10.184,192.168.10.196,TCP,1514,198560,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2375458 Ack=1 Win=262144 Len=1460
1760,2.800076,192.168.10.184,192.168.10.196,TCP,1514,200020,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2376918 Ack=1 Win=262144 Len=1460
1761,2.800076,192.168.10.184,192.168.10.196,TCP,1514,201480,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=2378378 Ack=1 Win=262144 Len=1460
1762,2.800077,192.168.10.184,192.168.10.196,TCP,1514,202940,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2379838 Ack=1 Win=262144 Len=1460
1763,2.800078,192.168.10.184,192.168.10.196,TCP,1514,204400,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2381298 Ack=1 Win=262144 Len=1460
1764,2.800078,192.168.10.184,192.168.10.196,TCP,1514,205860,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=2382758 Ack=1 Win=262144 Len=1460
1765,2.800079,192.168.10.184,192.168.10.196,TCP,1514,207320,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2384218 Ack=1 Win=262144 Len=1460
1766,2.800080,192.168.10.184,192.168.10.196,TCP,1514,208780,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2385678 Ack=1 Win=262144 Len=1460
1767,2.800080,192.168.10.184,192.168.10.196,TCP,1514,210240,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=2387138 Ack=1 Win=262144 Len=1460
1768,2.800081,192.168.10.184,192.168.10.196,TCP,1514,211700,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2388598 Ack=1 Win=262144 Len=1460
1769,2.800894,192.168.10.196,192.168.10.184,TCP,54,,0.000813000,0,212992,5201  >  52343 [ACK] Seq=1 Ack=2184198 Win=212992 Len=0
1770,2.801018,192.168.10.184,192.168.10.196,TCP,1514,207320,0.000124000,1460,262144,52343  >  5201 [ACK] Seq=2390058 Ack=1 Win=262144 Len=1460
1771,2.801019,192.168.10.184,192.168.10.196,TCP,1514,208780,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2391518 Ack=1 Win=262144 Len=1460
1772,2.801019,192.168.10.184,192.168.10.196,TCP,1514,210240,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=2392978 Ack=1 Win=262144 Len=1460
1773,2.801020,192.168.10.184,192.168.10.196,TCP,1514,211700,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2394438 Ack=1 Win=262144 Len=1460
1774,2.804069,192.168.10.196,192.168.10.184,TCP,54,,0.003049000,0,212992,5201  >  52343 [ACK] Seq=1 Ack=2195878 Win=212992 Len=0
1775,2.804201,192.168.10.184,192.168.10.196,TCP,1514,201480,0.000132000,1460,262144,52343  >  5201 [ACK] Seq=2395898 Ack=1 Win=262144 Len=1460
1776,2.804201,192.168.10.184,192.168.10.196,TCP,1514,202940,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=2397358 Ack=1 Win=262144 Len=1460
1777,2.804202,192.168.10.184,192.168.10.196,TCP,1514,204400,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2398818 Ack=1 Win=262144 Len=1460
1778,2.804203,192.168.10.184,192.168.10.196,TCP,1514,205860,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2400278 Ack=1 Win=262144 Len=1460
1779,2.804204,192.168.10.184,192.168.10.196,TCP,1514,207320,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2401738 Ack=1 Win=262144 Len=1460
1780,2.804204,192.168.10.184,192.168.10.196,TCP,1514,208780,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=2403198 Ack=1 Win=262144 Len=1460
1781,2.804205,192.168.10.184,192.168.10.196,TCP,1514,210240,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2404658 Ack=1 Win=262144 Len=1460
1782,2.804206,192.168.10.184,192.168.10.196,TCP,1514,211700,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2406118 Ack=1 Win=262144 Len=1460
1783,2.806630,192.168.10.196,192.168.10.184,TCP,54,,0.002424000,0,212992,5201  >  52343 [ACK] Seq=1 Ack=2200258 Win=212992 Len=0
1784,2.806748,192.168.10.184,192.168.10.196,TCP,1514,208780,0.000118000,1460,262144,52343  >  5201 [ACK] Seq=2407578 Ack=1 Win=262144 Len=1460
1785,2.806749,192.168.10.184,192.168.10.196,TCP,1514,210240,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2409038 Ack=1 Win=262144 Len=1460
1786,2.806750,192.168.10.184,192.168.10.196,TCP,1514,211700,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2410498 Ack=1 Win=262144 Len=1460
1787,2.908421,192.168.10.196,192.168.10.184,TCP,54,,0.101671000,0,212992,5201  >  52343 [ACK] Seq=1 Ack=2214858 Win=212992 Len=0
1788,2.908566,192.168.10.184,192.168.10.196,TCP,1514,198560,0.000145000,1460,262144,52343  >  5201 [ACK] Seq=2411958 Ack=1 Win=262144 Len=1460
1789,2.908566,192.168.10.184,192.168.10.196,TCP,1514,200020,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=2413418 Ack=1 Win=262144 Len=1460
1790,2.908567,192.168.10.184,192.168.10.196,TCP,1514,201480,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2414878 Ack=1 Win=262144 Len=1460
1791,2.908568,192.168.10.184,192.168.10.196,TCP,1514,202940,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2416338 Ack=1 Win=262144 Len=1460
1792,2.908569,192.168.10.184,192.168.10.196,TCP,1514,204400,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2417798 Ack=1 Win=262144 Len=1460
1793,2.908569,192.168.10.184,192.168.10.196,TCP,1514,205860,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=2419258 Ack=1 Win=262144 Len=1460
1794,2.908570,192.168.10.184,192.168.10.196,TCP,1514,207320,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2420718 Ack=1 Win=262144 Len=1460
1795,2.908571,192.168.10.184,192.168.10.196,TCP,1514,208780,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2422178 Ack=1 Win=262144 Len=1460
1796,2.908571,192.168.10.184,192.168.10.196,TCP,1514,210240,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=2423638 Ack=1 Win=262144 Len=1460
1797,2.908572,192.168.10.184,192.168.10.196,TCP,1514,211700,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2425098 Ack=1 Win=262144 Len=1460
1798,2.909141,192.168.10.196,192.168.10.184,TCP,54,,0.000569000,0,212992,5201  >  52343 [ACK] Seq=1 Ack=2230918 Win=212992 Len=0
1799,2.909289,192.168.10.184,192.168.10.196,TCP,1514,197100,0.000148000,1460,262144,52343  >  5201 [ACK] Seq=2426558 Ack=1 Win=262144 Len=1460
1800,2.909290,192.168.10.184,192.168.10.196,TCP,1514,198560,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2428018 Ack=1 Win=262144 Len=1460
1801,2.909291,192.168.10.184,192.168.10.196,TCP,1514,200020,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2429478 Ack=1 Win=262144 Len=1460
1802,2.909292,192.168.10.184,192.168.10.196,TCP,1514,201480,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2430938 Ack=1 Win=262144 Len=1460
1803,2.909293,192.168.10.184,192.168.10.196,TCP,1514,202940,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2432398 Ack=1 Win=262144 Len=1460
1804,2.909294,192.168.10.184,192.168.10.196,TCP,1514,204400,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2433858 Ack=1 Win=262144 Len=1460
1805,2.909295,192.168.10.184,192.168.10.196,TCP,1514,205860,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2435318 Ack=1 Win=262144 Len=1460
1806,2.909295,192.168.10.184,192.168.10.196,TCP,1514,207320,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=2436778 Ack=1 Win=262144 Len=1460
1807,2.909296,192.168.10.184,192.168.10.196,TCP,1514,208780,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2438238 Ack=1 Win=262144 Len=1460
1808,2.909297,192.168.10.184,192.168.10.196,TCP,1514,210240,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2439698 Ack=1 Win=262144 Len=1460
1809,2.909298,192.168.10.184,192.168.10.196,TCP,1514,211700,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2441158 Ack=1 Win=262144 Len=1460
1810,2.909842,192.168.10.196,192.168.10.184,TCP,54,,0.000544000,0,212992,5201  >  52343 [ACK] Seq=1 Ack=2257198 Win=212992 Len=0
1811,2.910016,192.168.10.184,192.168.10.196,TCP,1514,186880,0.000174000,1460,262144,52343  >  5201 [ACK] Seq=2442618 Ack=1 Win=262144 Len=1460
1812,2.910016,192.168.10.184,192.168.10.196,TCP,1514,188340,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=2444078 Ack=1 Win=262144 Len=1460
1813,2.910017,192.168.10.184,192.168.10.196,TCP,1514,189800,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2445538 Ack=1 Win=262144 Len=1460
1814,2.910018,192.168.10.184,192.168.10.196,TCP,1514,191260,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2446998 Ack=1 Win=262144 Len=1460
1815,2.910019,192.168.10.184,192.168.10.196,TCP,1514,192720,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2448458 Ack=1 Win=262144 Len=1460
1816,2.910019,192.168.10.184,192.168.10.196,TCP,1514,194180,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=2449918 Ack=1 Win=262144 Len=1460
1817,2.910020,192.168.10.184,192.168.10.196,TCP,1514,195640,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2451378 Ack=1 Win=262144 Len=1460
1818,2.910021,192.168.10.184,192.168.10.196,TCP,1514,197100,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2452838 Ack=1 Win=262144 Len=1460
1819,2.910021,192.168.10.184,192.168.10.196,TCP,1514,198560,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=2454298 Ack=1 Win=262144 Len=1460
1820,2.910022,192.168.10.184,192.168.10.196,TCP,1514,200020,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2455758 Ack=1 Win=262144 Len=1460
1821,2.910023,192.168.10.184,192.168.10.196,TCP,1514,201480,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2457218 Ack=1 Win=262144 Len=1460
1822,2.910023,192.168.10.184,192.168.10.196,TCP,1514,202940,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=2458678 Ack=1 Win=262144 Len=1460
1823,2.910024,192.168.10.184,192.168.10.196,TCP,1514,204400,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2460138 Ack=1 Win=262144 Len=1460
1824,2.910025,192.168.10.184,192.168.10.196,TCP,1514,205860,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2461598 Ack=1 Win=262144 Len=1460
1825,2.910025,192.168.10.184,192.168.10.196,TCP,1514,207320,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=2463058 Ack=1 Win=262144 Len=1460
1826,2.910026,192.168.10.184,192.168.10.196,TCP,1514,208780,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2464518 Ack=1 Win=262144 Len=1460
1827,2.910027,192.168.10.184,192.168.10.196,TCP,1514,210240,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=2465978 Ack=1 Win=262144 Len=1460
1828,2.910027,192.168.10.184,192.168.10.196,TCP,1514,211700,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=2467438 Ack=1 Win=262144 Len=1460
1829,2.913316,192.168.10.196,192.168.10.184,TCP,54,,0.003289000,0,212992,5201  >  52343 [ACK] Seq=1 Ack=2274718 Win=212992 Len=0
